>k115_2074
7907	9181	+	2	1.369507	I:	D:
9206	9460	+	2	1.336005	I:	D:
9472	9690	+	1	1.348689	I:	D:
9735	9854	+	3	1.284851	I:	D:
10194	10628	-	3	1.383409	I:	D:
10690	11172	-	1	1.361031	I:	D:
11185	11748	-	1	1.374976	I:	D:
11769	12719	-	3	1.339353	I:	D:
12769	13894	-	1	1.358948	I:	D:
>k115_437
142	978	-	1	1.349997	I:	D:
1003	1950	-	1	1.325421	I:	D:
2356	2469	+	1	1.293315	I:	D:
2574	3485	+	3	1.336134	I:	D:
>k115_7868
1	122	+	3	1.293391	I:	D:
210	527	+	3	1.313507	I:	D:
563	1114	+	2	1.301152	I:	D:
1197	1604	+	3	1.279085	I:	D:
1637	2053	+	2	1.319860	I:	D:
2120	3637	+	2	1.336311	I:	D:
3749	3823	+	2	1.278304	I:	D:
3961	6012	+	1	1.338244	I:	D:
6718	7467	-	1	1.327198	I:	D:
7567	8241	+	1	1.343572	I:	D:
8244	9119	-	3	1.343186	I:	D:
9196	10605	+	1	1.312262	I:	D:
10700	11905	+	2	1.324664	I:	D:
12042	13766	+	3	1.333882	I:	D:
13799	15715	+	2	1.350202	I:	D:
15966	16172	+	3	1.329831	I:	D:
16201	16470	+	1	1.279243	I:	D:
16593	18218	+	3	1.306870	I:	D:
18349	20152	-	1	1.319901	I:	D:
>k115_7043
1	2088	-	1	1.314919	I:	D:
2100	3494	-	3	1.325013	I:	D:
3501	6773	-	3	1.311003	I:	D:
6778	6999	-	1	1.315991	I:	D:
7258	7647	-	1	1.381470	I:	D:
7671	8966	-	3	1.370312	I:	D:
8995	10224	-	1	1.364904	I:	D:
10239	10322	+	3	1.362701	I:	D:
10514	10714	+	2	1.328393	I:	D:
10719	12248	-	3	1.327583	I:	D:
12379	12462	+	1	1.237988	I:	D:
12489	13451	+	3	1.311229	I:	D:
13490	14095	-	2	1.346713	I:	D:
14118	14609	-	3	1.318352	I:	D:
14871	15863	-	3	1.332621	I:	D:
16005	16169	+	3	1.316209	I:	D:
16277	16900	+	2	1.377752	I:	D:
16919	17611	-	2	1.358630	I:	D:
17614	17871	-	1	1.274223	I:	D:
17916	18416	+	3	1.361313	I:	D:
18859	20643	-	1	1.328274	I:	D:
20654	22591	-	2	1.326167	I:	D:
22594	25881	-	1	1.318092	I:	D:
25933	29040	-	1	1.326486	I:	D:
29236	29319	-	1	1.218124	I:	D:
29345	32539	-	2	1.342605	I:	D:
32579	32666	-	2	1.321763	I:	D:
>k115_4169
209	283	+	2	1.305256	I:	D:
316	1188	+	1	1.324541	I:	D:
1480	2862	+	1	1.333943	I:	D:
>k115_8325
1	2096	+	3	1.335054	I:	D:
2192	2353	+	2	1.364619	I:	D:
2356	2724	+	1	1.337865	I:	D:
>k115_6636
48	698	-	3	1.344359	I:	D:
837	950	+	3	1.346679	I:	D:
1297	2322	-	1	1.326031	I:	D:
2379	3113	-	3	1.319701	I:	D:
3376	5502	-	1	1.370039	I:	D:
5781	5990	+	3	1.346668	I:	D:
6319	6402	+	1	1.263819	I:	D:
6435	7058	+	3	1.329880	I:	D:
>k115_7046
315	1172	-	3	1.327851	I:	D:
1196	1873	-	2	1.333257	I:	D:
1878	3908	-	3	1.348596	I:	D:
3910	5187	+	1	1.334968	I:	D:
5629	6024	-	1	1.326743	I:	D:
6172	6903	-	1	1.338994	I:	D:
6918	8045	-	3	1.341877	I:	D:
8055	8144	+	3	1.296559	I:	D:
8585	8674	+	2	1.292927	I:	D:
8771	9817	+	2	1.332282	I:	D:
9847	10368	+	1	1.339051	I:	D:
10379	12850	+	2	1.332995	I:	D:
12967	15412	+	1	1.343473	I:	D:
>k115_2123
1	156	+	1	1.345951	I:	D:
303	1202	-	3	1.349144	I:	D:
1327	1830	-	1	1.351668	I:	D:
1884	2393	-	3	1.362687	I:	D:
2407	3291	-	1	1.344392	I:	D:
3343	4440	-	1	1.346378	I:	D:
4887	8231	+	3	1.333937	I:	D:
8237	11110	+	2	1.351164	I:	D:
11175	11267	+	3	1.291548	I:	D:
11421	13877	-	3	1.340519	I:	D:
13900	14589	-	1	1.350651	I:	D:
14707	15666	+	1	1.306745	I:	D:
15680	16627	+	2	1.302918	I:	D:
16674	17408	+	3	1.296458	I:	D:
17422	18174	+	1	1.282232	I:	D:
18196	19359	+	1	1.324571	I:	D:
19380	20492	+	3	1.318074	I:	D:
20716	21543	+	1	1.306149	I:	D:
21563	22783	+	2	1.309481	I:	D:
22835	23875	+	2	1.297513	I:	D:
23881	25269	+	1	1.312613	I:	D:
25278	26048	+	3	1.296748	I:	D:
26055	26954	+	3	1.297628	I:	D:
27017	29533	+	2	1.337389	I:	D:
29539	29633	+	1	1.361922	I:	D:
>k115_6222
1	538	-	2	1.309417	I:	D:
657	1337	+	3	1.332090	I:	D:
1354	1959	+	1	1.306507	I:	D:
1985	2866	+	2	1.332345	I:	D:
2908	3995	+	1	1.333767	I:	D:
>k115_9154
1	352	-	2	1.360976	I:	D:
499	1158	-	1	1.360878	I:	D:
1323	1445	+	3	1.310434	I:	D:
1517	2227	-	2	1.340085	I:	D:
2547	2669	-	3	1.291958	I:	D:
3066	3227	+	3	1.319387	I:	D:
3559	3738	+	1	1.346405	I:	D:
3897	4034	+	3	1.329165	I:	D:
4423	4668	+	1	1.372975	I:	D:
4841	4996	+	2	1.369846	I:	D:
5523	5837	+	3	1.391491	I:	D:
5906	6127	+	2	1.404378	I:	D:
6228	6491	+	3	1.326590	I:	D:
6641	7057	-	2	1.358600	I:	D:
7180	7554	-	1	1.337959	I:	D:
7596	7964	+	3	1.352820	I:	D:
8023	8397	+	1	1.416649	I:	D:
8494	8580	+	1	1.326431	I:	D:
8900	9103	+	2	1.347726	I:	D:
9130	9238	+	1	1.411046	I:	D:
>k115_9544
1	130	-	2	1.336831	I:	D:
136	1107	-	1	1.324933	I:	D:
1117	1791	-	1	1.327773	I:	D:
1800	2183	-	3	1.315951	I:	D:
2317	3082	-	1	1.290286	I:	D:
>k115_3361
1	240	+	1	1.320560	I:	D:
408	1025	+	3	1.348649	I:	D:
1068	4613	+	3	1.337416	I:	D:
4702	5455	+	1	1.339986	I:	D:
>k115_2520
1	221	-	3	1.361400	I:	D:
251	760	-	2	1.369822	I:	D:
1031	2560	-	2	1.340582	I:	D:
2690	3085	+	2	1.379700	I:	D:
3290	3959	+	2	1.350656	I:	D:
>k115_2974
1	346	-	2	1.298396	I:	D:
654	995	+	3	1.370822	I:	D:
1156	4254	+	1	1.332767	I:	D:
4711	5211	+	1	1.363592	I:	D:
5220	5408	+	3	1.329553	I:	D:
5493	6276	-	3	1.360052	I:	D:
>k115_7903
1	517	-	2	1.401387	I:	D:
552	725	-	3	1.361738	I:	D:
753	2999	-	3	1.347321	I:	D:
3435	3545	+	3	1.351944	I:	D:
3549	3701	+	3	1.302420	I:	D:
3862	6369	+	1	1.291911	I:	D:
6548	6832	+	2	1.403152	I:	D:
>k115_2127
363	899	+	3	1.299921	I:	D:
935	1345	+	2	1.338553	I:	D:
1346	2659	+	2	1.313236	I:	D:
2757	3161	+	3	1.316501	I:	D:
3270	4228	+	3	1.306051	I:	D:
>k115_4607
323	682	+	2	1.329025	I:	D:
916	1737	+	1	1.352656	I:	D:
2224	2916	-	1	1.352331	I:	D:
3012	4355	-	3	1.323074	I:	D:
4707	6512	+	3	1.344078	I:	D:
6601	6711	+	1	1.271244	I:	D:
6852	7025	+	3	1.319357	I:	D:
7366	8712	+	1	1.336533	I:	D:
8839	10344	+	1	1.323351	I:	D:
10425	11816	+	3	1.334225	I:	D:
11866	11970	-	1	1.308832	I:	D:
12033	12914	-	3	1.341266	I:	D:
13016	13546	-	2	1.334850	I:	D:
14124	14645	+	3	1.336574	I:	D:
14790	22367	-	3	1.344361	I:	D:
22372	22452	+	1	1.278324	I:	D:
22477	22803	-	1	1.315110	I:	D:
>k115_887
1	1382	-	3	1.339468	I:	D:
1476	1592	-	3	1.308709	I:	D:
1663	2052	+	1	1.317916	I:	D:
2082	2789	+	3	1.336028	I:	D:
2792	2947	+	2	1.351204	I:	D:
3131	4951	+	2	1.321491	I:	D:
5060	5638	+	2	1.304775	I:	D:
5719	6183	+	1	1.348842	I:	D:
6398	6514	+	2	1.339582	I:	D:
6721	7000	-	1	1.347829	I:	D:
>k115_2530
1	624	+	1	1.341999	I:	D:
778	1596	+	1	1.332781	I:	D:
1671	2312	-	3	1.332976	I:	D:
2598	3002	+	3	1.323819	I:	D:
3047	3209	-	2	1.304836	I:	D:
>k115_2979
1	212	+	3	1.341416	I:	D:
408	707	+	3	1.271716	I:	D:
891	2015	+	3	1.299806	I:	D:
2539	2616	+	1	1.330805	I:	D:
2854	3672	+	1	1.368365	I:	D:
3691	4695	+	1	1.376864	I:	D:
4745	4852	+	2	1.370541	I:	D:
4935	6207	-	3	1.381693	I:	D:
>k115_2535
1	110	+	3	1.328888	I:	D:
142	1233	+	1	1.330772	I:	D:
1334	2326	+	2	1.332658	I:	D:
2391	3469	+	3	1.325290	I:	D:
>k115_2988
1	1352	-	3	1.354335	I:	D:
1437	2189	+	3	1.337495	I:	D:
2225	2800	+	2	1.348630	I:	D:
3179	4660	-	2	1.331966	I:	D:
4793	4870	+	2	1.338223	I:	D:
4930	5610	+	1	1.330879	I:	D:
5655	5759	-	3	1.368251	I:	D:
5794	5897	-	1	1.306444	I:	D:
>k115_6672
1	1223	+	3	1.332808	I:	D:
1552	2454	-	1	1.339362	I:	D:
2533	4710	+	1	1.341477	I:	D:
5320	8121	+	1	1.324035	I:	D:
8169	8597	-	3	1.320229	I:	D:
8853	8977	+	3	1.380432	I:	D:
>k115_5828
1	1316	-	3	1.358569	I:	D:
1319	1603	+	2	1.316134	I:	D:
1655	2017	-	2	1.335642	I:	D:
2121	2501	-	3	1.319060	I:	D:
2514	3083	-	3	1.401390	I:	D:
3109	3435	-	1	1.345547	I:	D:
3516	4205	-	3	1.342974	I:	D:
4290	4427	-	3	1.301073	I:	D:
4649	6211	-	2	1.336332	I:	D:
6290	6574	-	2	1.312821	I:	D:
6930	7085	+	3	1.367854	I:	D:
7098	7244	+	3	1.298189	I:	D:
7295	8464	-	2	1.342055	I:	D:
8468	8596	-	2	1.351017	I:	D:
8793	8948	-	3	1.294970	I:	D:
8961	10067	-	3	1.338347	I:	D:
10104	10712	-	3	1.336651	I:	D:
10773	11732	-	3	1.334177	I:	D:
12045	13946	+	3	1.325762	I:	D:
>k115_2547
61	261	-	1	1.332234	I:	D:
328	1179	-	1	1.347233	I:	D:
1183	2563	+	1	1.339303	I:	D:
>k115_8369
1	191	+	3	1.338535	I:	D:
422	2107	-	2	1.320642	I:	D:
2208	2303	-	3	1.321996	I:	D:
>k115_2152
1	250	-	2	1.315615	I:	D:
371	973	-	2	1.341962	I:	D:
1282	1812	-	1	1.345425	I:	D:
1835	2647	-	2	1.332544	I:	D:
2657	2770	+	2	1.310227	I:	D:
2814	4235	+	3	1.330087	I:	D:
4355	4900	+	2	1.358472	I:	D:
>k115_4187
1	187	+	2	1.367094	I:	D:
407	592	+	2	1.349897	I:	D:
1005	1715	-	3	1.326465	I:	D:
1800	4505	-	3	1.347508	I:	D:
4784	5251	+	2	1.305221	I:	D:
5256	6518	+	3	1.310357	I:	D:
6637	9516	+	1	1.307591	I:	D:
9720	11165	+	3	1.340249	I:	D:
11321	11734	+	2	1.331470	I:	D:
11747	12499	+	2	1.318858	I:	D:
12511	13854	+	1	1.346693	I:	D:
13866	15104	+	3	1.356700	I:	D:
15513	15755	-	3	1.313990	I:	D:
15782	16390	+	2	1.324656	I:	D:
16409	17311	+	2	1.333286	I:	D:
17330	17407	-	2	1.271721	I:	D:
17723	20959	+	2	1.314992	I:	D:
20976	22598	+	3	1.304438	I:	D:
22767	26474	+	3	1.314160	I:	D:
26681	27001	+	2	1.384557	I:	D:
27129	27345	-	3	1.364987	I:	D:
>k115_6251
1	273	-	1	1.341094	I:	D:
278	1015	-	2	1.323732	I:	D:
1047	1709	-	3	1.351605	I:	D:
1780	3300	-	1	1.315059	I:	D:
3397	4587	-	1	1.335807	I:	D:
>k115_7560
1	233	+	3	1.397390	I:	D:
253	381	+	1	1.282807	I:	D:
440	967	-	2	1.327888	I:	D:
1115	1354	-	2	1.365826	I:	D:
1635	2612	-	3	1.320874	I:	D:
3166	3819	+	1	1.343511	I:	D:
3849	4022	+	3	1.368267	I:	D:
4502	5794	+	2	1.338833	I:	D:
6066	6245	+	3	1.317010	I:	D:
6255	6638	+	3	1.365602	I:	D:
6745	7189	-	1	1.376549	I:	D:
>k115_5023
1	754	-	2	1.365660	I:	D:
847	987	+	1	1.293889	I:	D:
1308	1427	+	3	1.243631	I:	D:
1485	1628	-	3	1.305317	I:	D:
1828	3267	-	1	1.347877	I:	D:
3938	5143	+	2	1.335638	I:	D:
5150	5413	-	2	1.338275	I:	D:
5632	6924	+	1	1.343702	I:	D:
>k115_6683
1	1181	-	3	1.301919	I:	D:
1414	2694	-	1	1.340188	I:	D:
2738	3331	-	2	1.321251	I:	D:
3353	5134	-	2	1.337416	I:	D:
5205	5666	+	3	1.336794	I:	D:
5692	5844	-	1	1.304843	I:	D:
6044	6418	-	2	1.334600	I:	D:
6505	7044	-	1	1.329868	I:	D:
7053	7562	-	3	1.349691	I:	D:
7566	8281	-	3	1.332042	I:	D:
>k115_198
1	143	-	3	1.349831	I:	D:
819	1649	-	3	1.324299	I:	D:
2459	2944	+	2	1.337460	I:	D:
2964	3323	+	3	1.382986	I:	D:
3521	3589	-	2	1.259048	I:	D:
3602	4045	+	2	1.374483	I:	D:
4258	4545	-	1	1.360857	I:	D:
4638	4754	-	3	1.316506	I:	D:
4873	5343	-	1	1.327886	I:	D:
5474	5632	-	2	1.352144	I:	D:
>k115_492
1	337	-	2	1.348575	I:	D:
387	2477	-	3	1.328909	I:	D:
2507	3010	-	2	1.346322	I:	D:
3099	3980	-	3	1.331252	I:	D:
4065	4725	-	3	1.313970	I:	D:
>k115_3438
1	1485	+	1	1.339044	I:	D:
1727	2485	+	2	1.308241	I:	D:
2674	3030	+	1	1.347254	I:	D:
3143	3334	-	2	1.297595	I:	D:
3655	5064	+	1	1.352823	I:	D:
5103	5844	+	3	1.364833	I:	D:
>k115_891
1	1307	-	3	1.314228	I:	D:
1446	3767	-	3	1.335583	I:	D:
3888	4565	-	3	1.306977	I:	D:
4589	4768	+	2	1.330786	I:	D:
4785	4869	+	3	1.361140	I:	D:
>k115_5499
1	598	-	2	1.353810	I:	D:
631	1497	-	1	1.301333	I:	D:
1550	1804	-	2	1.297495	I:	D:
2601	3074	-	3	1.360298	I:	D:
>k115_5035
256	1899	-	1	1.331630	I:	D:
2048	4966	-	2	1.319615	I:	D:
4988	6847	-	2	1.341166	I:	D:
6878	8140	-	2	1.316667	I:	D:
8413	8742	+	1	1.330397	I:	D:
8795	9631	+	2	1.334571	I:	D:
9725	9952	-	2	1.291961	I:	D:
9957	10319	-	3	1.325928	I:	D:
10436	10660	-	2	1.340534	I:	D:
10831	11510	+	1	1.364728	I:	D:
>k115_7070
1	92	+	3	1.297348	I:	D:
292	819	-	1	1.326386	I:	D:
870	1325	-	3	1.304265	I:	D:
1420	2763	-	1	1.340467	I:	D:
2768	3340	-	2	1.322318	I:	D:
3635	4339	+	2	1.343025	I:	D:
>k115_8755
1	223	+	2	1.313982	I:	D:
247	858	+	1	1.328161	I:	D:
1264	2610	-	1	1.355499	I:	D:
2763	4727	-	3	1.320123	I:	D:
4746	4919	+	3	1.339745	I:	D:
5087	5162	+	2	1.322806	I:	D:
>k115_1735
1	218	+	3	1.357169	I:	D:
405	524	-	3	1.343533	I:	D:
692	1645	-	2	1.351002	I:	D:
1829	3016	+	2	1.354741	I:	D:
3157	3969	+	1	1.309663	I:	D:
4000	4068	-	1	1.303612	I:	D:
4143	4286	+	3	1.299348	I:	D:
4611	5249	-	3	1.408501	I:	D:
5270	5701	-	2	1.371428	I:	D:
5767	6699	+	1	1.395801	I:	D:
6729	7889	+	3	1.392859	I:	D:
7984	8163	-	1	1.304603	I:	D:
8728	9048	+	1	1.285224	I:	D:
9051	9995	+	3	1.340837	I:	D:
10111	11037	+	1	1.327008	I:	D:
11262	12596	+	3	1.335448	I:	D:
12609	13604	+	3	1.282607	I:	D:
13690	13923	-	1	1.351622	I:	D:
14011	14619	+	1	1.301921	I:	D:
14652	16199	+	3	1.318320	I:	D:
16221	17027	+	3	1.287575	I:	D:
17136	17456	+	3	1.318343	I:	D:
17624	17742	-	2	1.290068	I:	D:
>k115_3039
70	249	+	1	1.346135	I:	D:
604	1362	+	1	1.307767	I:	D:
1479	1745	-	3	1.348978	I:	D:
1753	2421	-	1	1.341329	I:	D:
2487	3233	-	3	1.309573	I:	D:
3310	3930	-	1	1.334659	I:	D:
4199	4960	-	2	1.350517	I:	D:
4970	5974	-	2	1.330076	I:	D:
6027	6881	-	3	1.330732	I:	D:
7045	7114	+	1	1.286238	I:	D:
>k115_7927
1	1088	-	3	1.337274	I:	D:
1215	2048	+	3	1.328634	I:	D:
2072	2419	+	2	1.280199	I:	D:
2482	2868	+	1	1.359451	I:	D:
2971	3954	+	1	1.309805	I:	D:
3961	4491	+	1	1.319439	I:	D:
4533	4778	-	3	1.332332	I:	D:
5044	5820	+	1	1.300183	I:	D:
5842	7158	+	1	1.317438	I:	D:
7166	8371	+	2	1.339542	I:	D:
8380	9534	+	1	1.342965	I:	D:
9563	11575	+	2	1.390865	I:	D:
11811	11978	-	3	1.311968	I:	D:
12138	12452	+	3	1.310906	I:	D:
12626	14824	+	2	1.367782	I:	D:
14837	15793	+	2	1.382256	I:	D:
15803	16456	+	2	1.367162	I:	D:
16500	16967	+	3	1.392001	I:	D:
17210	17389	+	2	1.304633	I:	D:
17566	18075	+	1	1.331585	I:	D:
18680	19888	+	2	1.340400	I:	D:
19902	21155	+	3	1.277662	I:	D:
21185	21376	+	2	1.266150	I:	D:
21399	22508	+	3	1.313821	I:	D:
22511	23773	+	2	1.283707	I:	D:
23838	24887	+	3	1.264774	I:	D:
24898	25341	+	1	1.259217	I:	D:
25354	26802	+	1	1.290223	I:	D:
27017	27946	+	2	1.256714	I:	D:
28014	29285	+	3	1.279350	I:	D:
29367	30362	+	3	1.271977	I:	D:
30384	31439	+	3	1.278047	I:	D:
31447	32094	+	1	1.315689	I:	D:
32099	33397	+	2	1.293263	I:	D:
33410	34618	+	2	1.305607	I:	D:
34663	35805	+	1	1.301497	I:	D:
35812	36696	+	1	1.267058	I:	D:
37064	37990	+	2	1.277117	I:	D:
37995	39065	+	3	1.294073	I:	D:
39076	40254	+	1	1.284360	I:	D:
40261	41376	+	1	1.294669	I:	D:
41383	42390	+	1	1.259264	I:	D:
42402	43022	+	3	1.328272	I:	D:
43028	44374	+	2	1.294779	I:	D:
44403	44741	+	3	1.292060	I:	D:
>k115_5882
1	85	+	2	1.302587	I:	D:
185	1837	-	2	1.330383	I:	D:
2074	2310	-	1	1.291736	I:	D:
2402	4279	-	2	1.334074	I:	D:
4686	4856	+	3	1.311081	I:	D:
4938	5024	-	3	1.285770	I:	D:
5166	6785	-	3	1.344024	I:	D:
7031	8656	-	2	1.349094	I:	D:
8668	8877	-	1	1.307465	I:	D:
9319	9483	-	1	1.338979	I:	D:
9696	10943	+	3	1.347175	I:	D:
11698	13764	+	1	1.341954	I:	D:
13912	15267	+	1	1.340038	I:	D:
15344	15622	-	2	1.355119	I:	D:
16028	20491	+	2	1.335901	I:	D:
20579	21450	+	2	1.342326	I:	D:
>k115_2227
1	167	+	3	1.366924	I:	D:
503	3520	+	2	1.347120	I:	D:
3643	3725	-	1	1.316360	I:	D:
>k115_6285
1	4138	+	2	1.335843	I:	D:
4248	4838	+	3	1.313108	I:	D:
4897	7257	+	1	1.340011	I:	D:
7405	7486	+	1	1.326954	I:	D:
>k115_524
1	384	+	1	1.373349	I:	D:
550	675	+	1	1.301921	I:	D:
830	1429	-	2	1.378658	I:	D:
1455	2180	-	3	1.328363	I:	D:
2187	5633	-	3	1.339645	I:	D:
>k115_5885
1	1644	-	1	1.322305	I:	D:
1658	3361	-	2	1.303649	I:	D:
3703	4659	+	1	1.350509	I:	D:
4730	5548	+	2	1.341746	I:	D:
>k115_9277
1	538	+	2	1.314068	I:	D:
635	1153	-	2	1.312455	I:	D:
1357	1440	+	1	1.326241	I:	D:
1559	3375	-	2	1.320851	I:	D:
>k115_8441
1	345	-	1	1.335179	I:	D:
381	1091	-	3	1.296594	I:	D:
1107	2261	-	3	1.325591	I:	D:
2309	3661	-	2	1.329509	I:	D:
3784	4140	+	1	1.340051	I:	D:
>k115_7096
1	69	-	1	1.320292	I:	D:
129	1751	+	3	1.324633	I:	D:
1861	2463	+	1	1.254231	I:	D:
2534	3691	+	2	1.324549	I:	D:
3718	5001	+	1	1.341249	I:	D:
5146	6459	+	1	1.329207	I:	D:
6976	7110	+	1	1.286201	I:	D:
7115	7684	+	2	1.343749	I:	D:
7739	9535	+	2	1.339603	I:	D:
9572	9686	+	2	1.296974	I:	D:
>k115_3058
8	1096	-	2	1.328367	I:	D:
1270	2346	-	1	1.325160	I:	D:
2383	4272	-	1	1.333703	I:	D:
4299	6146	-	3	1.321021	I:	D:
6222	6998	-	3	1.304858	I:	D:
7078	7203	+	1	1.263736	I:	D:
7393	8442	+	1	1.338286	I:	D:
8481	9368	-	3	1.339027	I:	D:
9594	11564	+	3	1.360804	I:	D:
11764	11880	+	1	1.325493	I:	D:
12160	12481	+	1	1.366192	I:	D:
>k115_9279
1	979	+	2	1.339996	I:	D:
1049	1216	+	2	1.299059	I:	D:
1220	2212	-	2	1.329973	I:	D:
2272	3087	-	1	1.335459	I:	D:
3096	3308	-	3	1.298325	I:	D:
3443	3922	+	2	1.344190	I:	D:
3930	4865	+	3	1.344249	I:	D:
4866	5534	+	3	1.317370	I:	D:
5540	7159	+	2	1.326450	I:	D:
>k115_3801
1	79	+	2	1.335288	I:	D:
158	613	+	2	1.286736	I:	D:
660	893	-	3	1.393141	I:	D:
946	1560	-	1	1.373867	I:	D:
1563	3674	-	3	1.358584	I:	D:
3740	4117	-	2	1.321903	I:	D:
4339	5277	-	1	1.328857	I:	D:
5312	5923	-	2	1.335198	I:	D:
5992	7155	+	1	1.343147	I:	D:
7273	7478	+	1	1.329792	I:	D:
>k115_4716
1	94	+	2	1.304487	I:	D:
1076	1339	-	2	1.286071	I:	D:
1492	1611	-	1	1.262374	I:	D:
1693	1836	+	1	1.329584	I:	D:
2061	3541	-	3	1.333206	I:	D:
>k115_8802
160	273	+	1	1.379320	I:	D:
344	823	-	2	1.348394	I:	D:
828	1814	-	3	1.354345	I:	D:
2017	3393	-	1	1.353703	I:	D:
3395	3640	+	2	1.377102	I:	D:
3716	3829	+	2	1.349439	I:	D:
3857	4147	+	2	1.347046	I:	D:
4153	4434	+	1	1.350619	I:	D:
4747	5361	+	1	1.351355	I:	D:
5394	7148	+	3	1.355346	I:	D:
7174	8907	+	1	1.347378	I:	D:
8935	9069	+	1	1.384422	I:	D:
9161	9343	+	2	1.327381	I:	D:
9880	11490	+	1	1.337961	I:	D:
12146	12829	-	2	1.344537	I:	D:
12918	12990	-	3	1.278352	I:	D:
>k115_8463
160	2418	-	1	1.351030	I:	D:
2484	4535	-	3	1.334215	I:	D:
4774	6291	+	1	1.326257	I:	D:
6328	6774	+	1	1.356104	I:	D:
>k115_5908
1	76	+	2	1.393186	I:	D:
101	532	+	2	1.356049	I:	D:
654	1583	+	3	1.349732	I:	D:
2059	3285	-	1	1.333731	I:	D:
3384	4295	-	3	1.354114	I:	D:
4369	5382	-	1	1.330070	I:	D:
5489	5668	-	2	1.278316	I:	D:
5687	6676	-	2	1.336083	I:	D:
>k115_3808
1	379	+	2	1.331815	I:	D:
620	1498	+	2	1.337354	I:	D:
1891	3548	+	1	1.339534	I:	D:
>k115_2232
1	139	-	2	1.379173	I:	D:
250	753	-	1	1.319900	I:	D:
759	1820	-	3	1.333433	I:	D:
1946	2413	-	2	1.323874	I:	D:
2421	3029	-	3	1.350023	I:	D:
3053	3547	-	2	1.321485	I:	D:
3590	5395	+	2	1.334411	I:	D:
5495	5992	-	2	1.302548	I:	D:
6293	6400	+	2	1.297738	I:	D:
6469	7899	-	1	1.327441	I:	D:
8185	9300	+	1	1.303252	I:	D:
9389	9478	+	2	1.309774	I:	D:
9489	9569	+	3	1.276108	I:	D:
9575	10657	-	2	1.324540	I:	D:
10873	12057	+	1	1.325438	I:	D:
12185	15751	+	2	1.326687	I:	D:
16305	18254	-	3	1.316138	I:	D:
18407	19069	-	2	1.336500	I:	D:
19073	19636	-	2	1.333583	I:	D:
19693	20049	-	1	1.311476	I:	D:
20112	20612	-	3	1.323755	I:	D:
20843	21058	+	2	1.294124	I:	D:
21068	21421	+	2	1.340807	I:	D:
21429	21722	+	3	1.370849	I:	D:
21804	22025	-	3	1.295718	I:	D:
22370	25093	+	2	1.315960	I:	D:
25557	27206	+	3	1.331979	I:	D:
